Time,Rep,PopSizeF,PopSizeM,PopSize,avg_tau,avg_p,avg_chi,avg_t,avg_gamma,avg_surviving_offspring_per_mother,avg_dead_offspring_per_mother,avg_Res
814,9,496,504,1000,0.527885,0.716977,10,0.513943,0.459214,2.25202,2.87702,0.988778
815,9,513,487,1000,0.529448,0.717527,10,0.524888,0.467243,2.1501,2.77388,0.985671
816,9,491,509,1000,0.531644,0.715411,10,0.52643,0.460455,2.11405,2.81874,0.982001
817,9,471,529,1000,0.53272,0.716233,10,0.528984,0.463979,2.20594,2.77919,0.995141
818,9,485,515,1000,0.534035,0.715658,10,0.532657,0.461707,2.14227,2.92371,1.00369
819,9,511,489,1000,0.536574,0.715038,10,0.526985,0.456288,2.17613,2.86106,0.984782
820,9,476,524,1000,0.536848,0.713432,10,0.534068,0.460485,2.27731,2.85714,1.00544
821,9,522,478,1000,0.537135,0.71405,10,0.523515,0.450547,2.10728,2.7567,0.982223
822,9,483,517,1000,0.53901,0.713827,10,0.541033,0.461986,2.30435,2.85921,1.0092
823,9,485,515,1000,0.536551,0.71198,10,0.52188,0.448522,2.09072,2.88041,0.988881
824,9,500,500,1000,0.536319,0.712487,10,0.534814,0.463511,2.182,2.928,0.995546
825,9,522,478,1000,0.535492,0.713714,10,0.542714,0.470887,2.18391,2.74521,1.00944
826,9,518,482,1000,0.534652,0.713546,10,0.531044,0.464388,2.28571,2.77606,1.00021
827,9,468,532,1000,0.534761,0.716073,10,0.529782,0.461676,2.26282,2.67521,0.992257
828,9,494,506,1000,0.535156,0.713697,10,0.540797,0.470522,2.29555,2.80364,1.00502
829,9,481,519,1000,0.535917,0.714274,10,0.541796,0.467617,2.28274,2.74844,1.0036
830,9,489,511,1000,0.536582,0.715658,10,0.539922,0.465389,2.19018,2.83027,1.00147
831,9,495,505,1000,0.537589,0.716291,10,0.532498,0.456579,2.29697,2.94949,0.996681
832,9,520,480,1000,0.537188,0.716676,10,0.537081,0.464189,2.07308,2.93462,1.00631
833,9,490,510,1000,0.538255,0.717502,10,0.547357,0.470386,2.15306,2.96122,1.01825
834,9,487,513,1000,0.536154,0.717064,10,0.531963,0.462763,2.04312,2.76386,0.990809
835,9,491,504,995,0.535285,0.715912,10,0.532564,0.461069,2.18534,2.86762,0.990863
836,9,502,498,1000,0.536336,0.71555,10,0.537053,0.462588,2.20319,2.92231,1.0053
837,9,494,506,1000,0.538248,0.714748,10,0.545724,0.468152,2.26316,2.66599,1.0014
838,9,484,516,1000,0.538486,0.715636,10,0.533544,0.457425,2.31198,2.75826,0.988978
839,9,500,500,1000,0.536765,0.715353,10,0.545279,0.471468,2.33,2.706,1.01471
840,9,481,519,1000,0.537381,0.716342,10,0.538675,0.464839,2.09771,2.9106,1.00011
841,9,531,469,1000,0.536962,0.720098,10,0.535214,0.463109,2.17891,2.87194,0.993367
842,9,514,486,1000,0.537208,0.721017,10,0.528535,0.457006,2.21012,2.72763,0.982952
843,9,489,511,1000,0.536843,0.720501,10,0.541817,0.466072,2.182,2.79755,1.01136
844,9,516,484,1000,0.538046,0.721473,10,0.535715,0.462843,2.15116,2.70155,1.00517
845,9,492,508,1000,0.539501,0.723076,10,0.536917,0.458221,2.17073,2.70732,0.996859
846,9,487,513,1000,0.537984,0.724662,10,0.545817,0.470278,2.28542,2.86858,1.01326
847,9,509,491,1000,0.537849,0.725496,10,0.533538,0.459711,2.11395,2.77996,1.01216
848,9,467,533,1000,0.538237,0.728387,10,0.543568,0.464871,2.21842,2.82441,1.00197
849,9,478,522,1000,0.538561,0.72652,10,0.517362,0.442684,2.09623,2.80126,0.975871
850,9,470,530,1000,0.53817,0.727623,10,0.545939,0.467886,2.08936,2.77021,1.01054
851,9,491,491,982,0.53921,0.728644,10,0.533225,0.455171,2.06517,2.84929,0.993931
852,9,497,503,1000,0.540226,0.729494,10,0.545754,0.465274,2.10664,2.75252,1.00584
853,9,499,501,1000,0.539662,0.729661,10,0.539609,0.460662,2.25852,2.68136,0.994516
854,9,506,494,1000,0.540843,0.730421,10,0.530153,0.449703,2.30435,2.86364,0.998844
855,9,499,501,1000,0.539973,0.73067,10,0.538684,0.459301,2.1984,2.78357,0.993327
856,9,509,491,1000,0.540627,0.731844,10,0.531691,0.449224,2.1002,2.81336,1.00214
857,9,481,519,1000,0.540614,0.731825,10,0.540874,0.458225,2.30353,2.96674,0.999532
858,9,483,517,1000,0.542176,0.730228,10,0.542927,0.458987,2.17391,2.85507,0.993743
859,9,506,494,1000,0.542868,0.732621,10,0.542342,0.454347,2.23518,2.77668,0.997481
860,9,502,498,1000,0.543598,0.732863,10,0.538988,0.452617,2.21315,2.81076,0.98128
861,9,500,500,1000,0.545393,0.734123,10,0.559854,0.465157,2.15,2.886,1.00643
862,9,511,489,1000,0.545439,0.735296,10,0.538777,0.450201,2.27397,2.81409,0.983575
863,9,492,508,1000,0.545521,0.737887,10,0.559623,0.462085,2.24593,2.74187,1.0083
864,9,515,485,1000,0.546328,0.739557,10,0.543035,0.452032,2.15728,2.8699,0.99844
865,9,475,525,1000,0.547812,0.744405,10,0.546818,0.451215,2.14737,2.77263,0.997721
866,9,496,504,1000,0.548544,0.744962,10,0.546446,0.449125,2.13306,2.76411,1.005
867,9,511,489,1000,0.547152,0.749055,10,0.549131,0.454164,2.20352,3.01957,1.01227
868,9,509,491,1000,0.548595,0.746998,10,0.554978,0.455962,2.16306,2.85462,1.00958
869,9,501,499,1000,0.548799,0.748039,10,0.56129,0.463502,2.16168,2.84431,1.0004
870,9,468,532,1000,0.549335,0.747029,10,0.560612,0.46017,2.17094,2.83761,1.01112
871,9,468,532,1000,0.548558,0.745955,10,0.541463,0.445273,2.04701,2.85043,0.99846
872,9,475,483,958,0.549307,0.747055,10,0.558861,0.458929,2.21263,2.76421,1.0104
873,9,525,475,1000,0.551046,0.747354,10,0.553283,0.454285,2.06286,2.79619,1.01225
874,9,508,492,1000,0.551146,0.747643,10,0.546266,0.44499,2.20472,2.73031,0.986313
875,9,489,511,1000,0.550518,0.745569,10,0.54817,0.447863,2.17791,2.79346,0.996439
876,9,487,513,1000,0.551177,0.745699,10,0.534349,0.43745,2.18275,2.76386,0.974373
877,9,483,517,1000,0.550497,0.748722,10,0.545035,0.444529,2.24224,2.75983,0.988775
878,9,504,496,1000,0.549933,0.749881,10,0.546847,0.447009,2.12103,2.89881,0.998937
879,9,495,505,1000,0.54906,0.748963,10,0.54469,0.447008,2.13131,2.80202,1.00282
880,9,485,515,1000,0.549066,0.74874,10,0.539838,0.443513,2.17938,2.7732,0.985556
881,9,492,508,1000,0.549545,0.749747,10,0.556164,0.453803,2.08537,2.72764,1.0078
882,9,514,486,1000,0.550746,0.75199,10,0.560471,0.45537,2.15759,2.90467,1.01167
883,9,489,511,1000,0.551727,0.755501,10,0.553997,0.449696,2.12883,2.90184,1.0012
884,9,497,503,1000,0.551611,0.755751,10,0.542511,0.441039,2.16097,3.02414,1.00052
885,9,518,482,1000,0.551899,0.757265,10,0.548153,0.444805,2.12741,2.92857,0.998606
886,9,470,530,1000,0.552306,0.760191,10,0.546881,0.444738,2.16383,2.85319,1.01024
887,9,453,547,1000,0.552975,0.757526,10,0.550749,0.445728,2.11479,2.67108,1.00216
888,9,473,485,958,0.553323,0.757701,10,0.558901,0.450275,2.11416,2.83298,1.02041
889,9,475,525,1000,0.552761,0.760527,10,0.553189,0.445582,2.11158,2.76211,0.997229
890,9,501,499,1000,0.552661,0.758679,10,0.551783,0.444761,2.08982,3.03593,0.994744
891,9,485,515,1000,0.553191,0.754218,10,0.556187,0.44914,2.09485,2.74639,0.999572
892,9,474,526,1000,0.552582,0.750624,10,0.559428,0.452846,2.26793,2.83755,1.0145
893,9,493,507,1000,0.553042,0.752409,10,0.560569,0.454393,2.09736,2.85193,1.01313
894,9,503,497,1000,0.553392,0.755528,10,0.553921,0.445941,2.06759,2.86879,0.986669
895,9,529,471,1000,0.553116,0.751195,10,0.555319,0.449643,2.18526,2.72779,1.00304
896,9,490,510,1000,0.553149,0.751291,10,0.558102,0.451094,2.08163,2.95306,1.00615
897,9,509,491,1000,0.553302,0.749061,10,0.555999,0.449414,2.19057,2.91945,0.995397
898,9,509,491,1000,0.553161,0.749534,10,0.541566,0.43799,2.13556,2.72102,0.987375
899,9,500,500,1000,0.553025,0.750562,10,0.547804,0.442422,2.144,2.732,0.996022
900,9,498,502,1000,0.553848,0.750028,10,0.551915,0.444169,2.21084,2.93373,0.997061
901,9,528,472,1000,0.554178,0.746782,10,0.558213,0.448352,2.14962,2.86553,1.00825
902,9,541,459,1000,0.552699,0.744961,10,0.556694,0.451279,2.19593,2.89094,0.984807
903,9,512,488,1000,0.551932,0.741608,10,0.549363,0.446535,2.13867,2.76562,1.00258
904,9,507,493,1000,0.551483,0.741567,10,0.550908,0.448249,2.1144,2.83037,0.993624
905,9,493,507,1000,0.550369,0.739281,10,0.554318,0.451779,2.12779,2.69371,0.998622
906,9,510,490,1000,0.550181,0.737312,10,0.546094,0.447231,2.09804,2.9549,0.999226
907,9,501,499,1000,0.549995,0.740472,10,0.564436,0.461345,1.98204,2.74651,1.01042
908,9,508,485,993,0.550605,0.742344,10,0.546668,0.446274,2.16142,2.76378,0.992863
909,9,532,468,1000,0.550899,0.74112,10,0.53554,0.438176,2.17857,2.85902,0.974229
910,9,482,518,1000,0.551264,0.739962,10,0.561838,0.456293,2.28838,2.82988,0.999567
911,9,471,529,1000,0.551336,0.742745,10,0.553861,0.450632,2.30573,2.81953,0.999174
912,9,493,507,1000,0.552655,0.742331,10,0.545988,0.441997,2.10345,2.76065,0.989721
913,9,511,489,1000,0.552459,0.741215,10,0.538684,0.437916,2.182,2.78082,0.988185
914,9,471,529,1000,0.553702,0.741985,10,0.552829,0.445709,2.14225,2.73673,1.00471
915,9,515,485,1000,0.555162,0.741705,10,0.559441,0.447452,2.18252,2.85437,1.00281
916,9,486,514,1000,0.553485,0.74472,10,0.540528,0.435649,2.15432,2.83745,0.99712
917,9,492,508,1000,0.554117,0.749421,10,0.552196,0.446054,2.19512,2.94106,0.993667
918,9,491,509,1000,0.554368,0.751709,10,0.551218,0.443453,2.24033,2.84521,0.985997
919,9,496,504,1000,0.553576,0.756265,10,0.564962,0.457253,2.18145,3,1.01173
920,9,489,511,1000,0.553892,0.757878,10,0.558697,0.448891,2.06953,2.79346,1.01148
921,9,467,533,1000,0.554898,0.758558,10,0.553368,0.44538,2.14989,2.75589,0.998039
922,9,517,483,1000,0.557221,0.760889,10,0.565433,0.448544,2.16441,2.8588,1.00473
923,9,516,484,1000,0.555239,0.759405,10,0.556118,0.444311,2.18992,2.76163,1.00338
924,9,505,495,1000,0.555082,0.763074,10,0.546506,0.439017,2.27129,2.69703,1.00324
925,9,501,499,1000,0.555628,0.76427,10,0.559176,0.448892,2.27745,2.83034,1.01178
926,9,448,552,1000,0.555067,0.761573,10,0.558829,0.448998,2.29911,2.82366,1.00418
927,9,491,509,1000,0.554263,0.764014,10,0.54666,0.4389,2.04684,2.85336,0.988487
928,9,508,492,1000,0.554711,0.766335,10,0.55414,0.443761,2.09843,2.72244,0.992984
929,9,483,517,1000,0.55304,0.768091,10,0.550257,0.446087,2.09317,2.92961,1.00064
930,9,513,487,1000,0.552765,0.770813,10,0.554606,0.448195,2.08382,2.96491,0.997683
931,9,478,522,1000,0.5538,0.770391,10,0.549565,0.443021,2.12762,2.84937,1.00073
932,9,517,483,1000,0.554667,0.768029,10,0.552185,0.444356,2.25145,2.61315,0.996543
933,9,470,530,1000,0.556258,0.768842,10,0.559362,0.446856,2.08085,2.77234,0.996808
934,9,506,472,978,0.556195,0.770475,10,0.557998,0.442509,2.24111,2.90119,0.996384
935,9,485,515,1000,0.555596,0.771451,10,0.546624,0.438723,2.05567,2.94845,1.0007
936,9,492,505,997,0.556777,0.772411,10,0.559208,0.446834,2.05285,2.9248,1.00259
937,9,515,485,1000,0.554276,0.772792,10,0.549819,0.439619,2.26408,2.84272,1.00113
938,9,495,505,1000,0.555349,0.773993,10,0.552843,0.441528,2.19798,2.7899,1.00223
939,9,478,522,1000,0.555899,0.777635,10,0.564039,0.449937,2.12134,2.84519,0.998039
940,9,500,500,1000,0.556227,0.778029,10,0.551389,0.44012,2.188,2.774,0.994239
941,9,484,516,1000,0.556456,0.780141,10,0.569282,0.452788,2.20041,2.79545,1.00418
942,9,495,505,1000,0.557556,0.779867,10,0.54919,0.434725,2.08485,2.90101,1.00172
943,9,498,502,1000,0.558435,0.777869,10,0.562081,0.445004,2.18876,2.8494,1.00333
944,9,504,496,1000,0.559283,0.780423,10,0.555785,0.438053,2.20635,2.89683,1.00385
945,9,517,483,1000,0.561115,0.774701,10,0.56135,0.439444,2.0058,2.88201,1.00153
946,9,513,487,1000,0.563398,0.779271,10,0.565376,0.43564,2.06043,3.0117,0.992404
947,9,498,502,1000,0.566373,0.779651,10,0.569626,0.437169,2.17671,2.92169,1.00866
948,9,487,513,1000,0.566642,0.780664,10,0.558658,0.427908,2.154,2.89528,0.999245
949,9,514,486,1000,0.568374,0.778276,10,0.565333,0.425203,2.04669,2.96304,0.989926
950,9,523,477,1000,0.569575,0.778004,10,0.576403,0.432179,2.15488,2.94646,0.998852
951,9,501,499,1000,0.571048,0.780721,10,0.567237,0.42944,2.08782,2.98802,0.995821
952,9,498,502,1000,0.571989,0.782335,10,0.563667,0.423338,2.1004,2.86948,0.99766
953,9,459,541,1000,0.572279,0.786089,10,0.576872,0.431384,2.11329,2.95643,0.994861
954,9,495,475,970,0.574328,0.789666,10,0.581695,0.432425,2.00808,2.88687,1.01901
955,9,522,472,994,0.572697,0.786683,10,0.580622,0.430311,2.09579,3.09195,1.00937
956,9,500,500,1000,0.572129,0.791551,10,0.578938,0.431811,1.938,2.958,1.01167
957,9,463,506,969,0.572667,0.792081,10,0.575832,0.429284,2.20086,2.88337,1.00525
958,9,480,520,1000,0.573216,0.790678,10,0.574393,0.427985,1.96042,3.03958,1.00419
959,9,442,499,941,0.57365,0.788751,10,0.571487,0.425654,2.20362,2.99095,1.00148
960,9,480,494,974,0.57426,0.788527,10,0.573104,0.427856,2.13125,2.96875,0.991661
961,9,503,497,1000,0.574078,0.797279,10,0.564695,0.423771,2.05964,2.91849,0.991689
962,9,500,500,1000,0.574739,0.79907,10,0.574848,0.42804,2.01,2.984,1.00382
963,9,494,506,1000,0.574891,0.798567,10,0.594589,0.439609,2.11336,3.03036,1.0225
964,9,493,507,1000,0.575987,0.801058,10,0.579468,0.426717,2.09128,2.94929,1.00807
965,9,473,527,1000,0.572905,0.799387,10,0.583072,0.433015,2.22833,2.86892,1.01167
966,9,502,498,1000,0.576441,0.801166,10,0.585378,0.432117,1.97012,2.96614,1.01007
967,9,488,501,989,0.577213,0.799086,10,0.576357,0.423554,2.10246,2.8709,0.992039
968,9,505,495,1000,0.57767,0.796983,10,0.579876,0.425564,2.10495,2.82574,1.01063
969,9,469,531,1000,0.578391,0.797612,10,0.576265,0.419848,2.07463,2.92537,0.992505
970,9,475,498,973,0.576908,0.802415,10,0.564111,0.412824,2.02316,3.05474,0.994052
971,9,467,494,961,0.577702,0.802429,10,0.57752,0.422892,2.06638,2.86081,1.00348
972,9,484,481,965,0.579215,0.804868,10,0.592431,0.42797,2.08058,2.97521,1.00854
973,9,521,479,1000,0.578417,0.806371,10,0.57514,0.417685,2.03263,3.00576,1.00063
974,9,484,516,1000,0.582091,0.804328,10,0.570514,0.408036,2.16529,3,0.990988
975,9,470,530,1000,0.581674,0.801402,10,0.58292,0.419345,2.0234,2.99787,0.990586
976,9,475,476,951,0.580142,0.803412,10,0.585648,0.42163,2.04632,2.85684,1.00345
977,9,495,477,972,0.581442,0.803497,10,0.576892,0.414826,2.09899,2.98182,0.997711
978,9,522,478,1000,0.581181,0.807882,10,0.581889,0.42344,2.00575,2.83525,0.998599
979,9,523,477,1000,0.582541,0.810441,10,0.587667,0.420004,2.04589,3.00765,1.00587
980,9,481,519,1000,0.586366,0.808687,10,0.579112,0.408169,2.01871,2.91684,0.997604
981,9,497,474,971,0.591036,0.80767,10,0.596199,0.413259,2.07243,3.08451,0.995344
982,9,489,511,1000,0.596426,0.812068,10,0.592781,0.398942,2.03885,3.01431,0.998666
983,9,507,490,997,0.597113,0.813636,10,0.600895,0.40373,2.05325,2.89941,1.00005
984,9,491,509,1000,0.598418,0.812657,10,0.61435,0.412377,2.19145,3.14053,1.02275
985,9,489,511,1000,0.597972,0.814543,10,0.585035,0.394201,1.90593,2.97955,0.992857
986,9,466,466,932,0.600821,0.810763,10,0.603897,0.398135,1.91631,2.95494,0.997414
987,9,460,433,893,0.605251,0.810629,10,0.618558,0.40395,1.9913,3.08696,1.0063
988,9,481,435,916,0.603097,0.813857,10,0.607619,0.402292,2.01247,3.10395,1.00169
989,9,478,490,968,0.6024,0.8151,10,0.599329,0.395624,1.87238,2.99163,0.992805
990,9,461,434,895,0.602275,0.818029,10,0.603036,0.39775,2.04121,3.02603,0.996619
991,9,449,492,941,0.604862,0.817194,10,0.604667,0.39369,1.93318,3.18931,1.00588
992,9,429,439,868,0.604991,0.817708,10,0.60789,0.396279,1.85315,3.12587,1.00154
993,9,379,416,795,0.608405,0.818411,10,0.596956,0.386387,1.97889,3.06596,0.99604
994,9,368,382,750,0.611786,0.820822,10,0.603645,0.38437,1.82065,3.25,0.991577
995,9,353,317,670,0.60965,0.820333,10,0.607898,0.392299,1.89518,3.05099,0.997416
996,9,335,334,669,0.612365,0.82114,10,0.626965,0.395514,1.95821,2.96119,0.999816
997,9,311,345,656,0.612968,0.820369,10,0.623595,0.394749,2.02572,3.01286,0.986858
998,9,323,307,630,0.61178,0.820784,10,0.607503,0.382919,2.04644,3.12074,0.990172
999,9,321,340,661,0.612515,0.820127,10,0.619776,0.389043,1.97819,3.07477,1.0148
1000,9,339,296,635,0.610571,0.818508,10,0.593797,0.378529,1.9233,3.12979,0.983817
1001,9,328,324,652,0.608772,0.815613,10,0.598508,0.380415,1.91463,3.04878,0.994795
1002,9,331,297,628,0.610388,0.817449,10,0.624389,0.401208,1.9426,3.0574,0.998455
1003,9,312,331,643,0.610907,0.820977,10,0.608076,0.385966,1.9359,3.01282,1.00212
1004,9,300,304,604,0.611109,0.819225,10,0.606017,0.387304,1.95667,3.07,0.987332
1005,9,311,276,587,0.612498,0.8175,10,0.60351,0.382007,1.96463,3.0418,0.988239
1006,9,284,327,611,0.613437,0.814602,10,0.615124,0.386336,2.16549,3.07042,1.00197
1007,9,301,314,615,0.609625,0.813982,10,0.626644,0.400989,1.96013,3.06312,1.02735
1008,9,290,300,590,0.609849,0.814175,10,0.614654,0.39361,2.11724,2.98276,1.00213
1009,9,312,302,614,0.608679,0.813604,10,0.607217,0.391864,1.96154,3.10577,0.998779
1010,9,315,297,612,0.61001,0.813119,10,0.618423,0.394634,2.01905,3.01905,1.002
1011,9,319,317,636,0.612105,0.815106,10,0.5954,0.37929,1.81505,2.98433,0.982478
1012,9,286,293,579,0.612464,0.814517,10,0.593762,0.375802,1.8007,3.07692,0.997464
1013,9,266,249,515,0.61389,0.81792,10,0.609728,0.381883,1.95489,2.8797,0.990647
1014,9,266,254,520,0.613327,0.817316,10,0.597759,0.375648,1.83459,3.11654,0.991457
1015,9,234,254,488,0.613423,0.818962,10,0.611566,0.385222,1.76923,3.07265,1.00342
1016,9,209,205,414,0.613989,0.819049,10,0.601124,0.376062,1.88995,3.21531,0.992988
1017,9,199,196,395,0.614325,0.813382,10,0.609364,0.383535,1.78392,3.14573,1.00947
1018,9,166,189,355,0.614618,0.816884,10,0.628609,0.397626,2.12651,3.13253,1.02305
1019,9,190,163,353,0.613329,0.814229,10,0.622527,0.39256,2.01579,2.98421,1.00265
1020,9,207,176,383,0.614283,0.815275,10,0.61866,0.392001,2.01932,3.07729,0.992561
1021,9,208,210,418,0.614538,0.812256,10,0.593976,0.373072,1.87019,3.14423,0.994276
1022,9,176,213,389,0.613775,0.812752,10,0.589565,0.36827,2.08523,3.08523,0.955273
1023,9,182,185,367,0.611975,0.814016,10,0.612697,0.386042,1.86813,3.03846,1.00823
1024,9,177,163,340,0.612636,0.813423,10,0.611736,0.384988,1.86441,3.11299,0.993292
1025,9,168,162,330,0.61155,0.808578,10,0.606689,0.386668,1.625,3.18452,0.995926
1026,9,135,138,273,0.610899,0.80812,10,0.614091,0.389114,2,3.16296,0.994569
1027,9,131,139,270,0.611258,0.811087,10,0.627808,0.399768,1.84733,3.19847,1.00165
1028,9,133,109,242,0.610149,0.812378,10,0.605662,0.386237,1.88722,2.80451,0.996738
1029,9,131,120,251,0.609999,0.808014,10,0.624647,0.398868,1.87786,3.01527,1.0225
1030,9,121,125,246,0.608941,0.806294,10,0.610033,0.392834,1.87603,2.95041,1.00532
1031,9,110,117,227,0.60932,0.805937,10,0.594408,0.381835,1.88182,2.87273,0.997739
1032,9,110,97,207,0.609312,0.805175,10,0.624451,0.400091,2.09091,2.77273,1.02722
1033,9,105,125,230,0.608296,0.802491,10,0.632958,0.407667,1.99048,2.98095,1.01337
1034,9,97,112,209,0.610305,0.802213,10,0.629453,0.400376,1.84536,3.13402,1.01142
1035,9,86,93,179,0.611046,0.803133,10,0.60042,0.382886,2.06977,3.22093,0.985924
1036,9,87,91,178,0.611659,0.806057,10,0.618084,0.393301,2.09195,2.82759,1.01735
1037,9,88,94,182,0.612168,0.803409,10,0.596117,0.376598,2.01136,3.28409,0.980905
1038,9,89,88,177,0.612821,0.805478,10,0.631759,0.400354,1.92135,2.91011,1.02534
1039,9,85,86,171,0.612218,0.810261,10,0.610178,0.388327,1.91765,3.2,1.02952
1040,9,71,92,163,0.611105,0.808314,10,0.63109,0.40264,1.73239,3.14085,1.00067
1041,9,56,67,123,0.610702,0.808668,10,0.618945,0.392554,2.03571,3.05357,1.01064
1042,9,66,48,114,0.610526,0.811098,10,0.59491,0.380388,1.69697,3.12121,0.964797
1043,9,60,52,112,0.611037,0.806376,10,0.584893,0.372105,1.76667,3.26667,0.960189
1044,9,52,54,106,0.609352,0.801944,10,0.655151,0.421108,2.03846,2.96154,1.05502
1045,9,56,50,106,0.608517,0.801312,10,0.592669,0.383184,1.85714,3.26786,0.987112
1046,9,55,49,104,0.60755,0.805226,10,0.593363,0.382063,1.87273,3.16364,0.983551
1047,9,59,44,103,0.607753,0.810302,10,0.633024,0.409407,1.9322,3.28814,1.04
1048,9,51,63,114,0.607818,0.808905,10,0.617547,0.397228,1.80392,3.21569,1.04717
1049,9,48,44,92,0.606096,0.805799,10,0.632569,0.413796,1.89583,3.02083,1.02682
1050,9,58,33,91,0.588883,0.801093,10,0.583649,0.410898,2,2.60345,0.982405
1051,9,49,67,116,0.593135,0.804597,10,0.574759,0.404369,1.79592,3.2449,0.984201
1052,9,39,49,88,0.596696,0.808152,10,0.608184,0.412549,2.15385,2.89744,0.987333
1053,9,43,41,84,0.599274,0.805137,10,0.546546,0.370681,1.7907,2.53488,0.982706
1054,9,47,30,77,0.605132,0.810971,10,0.576278,0.374165,1.87234,3.3617,0.979397
1055,9,46,42,88,0.606456,0.807836,10,0.67474,0.43618,2.02174,3.08696,1.02711
1056,9,49,44,93,0.608809,0.805428,10,0.563006,0.359944,2.06122,3.18367,0.965893
1057,9,48,53,101,0.610203,0.801044,10,0.635952,0.410527,1.83333,2.70833,1.02194
1058,9,53,35,88,0.607579,0.803385,10,0.605562,0.385433,1.77358,3.03774,0.976482
1059,9,39,55,94,0.609213,0.812058,10,0.573817,0.36878,1.92308,2.97436,0.975108
1060,9,42,33,75,0.607629,0.81808,10,0.604024,0.388529,1.92857,3,0.982929
1061,9,39,42,81,0.607833,0.823841,10,0.565151,0.363301,1.92308,3.10256,0.977656
1062,9,33,42,75,0.60692,0.821049,10,0.610086,0.391253,2.0303,2.9697,1.01158
1063,9,36,31,67,0.608771,0.82213,10,0.619356,0.396355,2.19444,2.80556,0.977104
1064,9,40,39,79,0.608873,0.82235,10,0.606679,0.394823,1.9,2.725,0.986142
1065,9,37,39,76,0.611573,0.818789,10,0.660459,0.423475,1.83784,3,1.09885
1066,9,34,34,68,0.609015,0.820795,10,0.58763,0.37726,1.94118,3.20588,0.993321
1067,9,35,31,66,0.609018,0.824861,10,0.578547,0.369747,2.02857,3.2,1.0214
1068,9,34,37,71,0.608991,0.823214,10,0.599412,0.38626,2.23529,3.14706,0.967499
1069,9,38,38,76,0.608877,0.825861,10,0.638693,0.411349,1.65789,3,1.04105
1070,9,26,37,63,0.608216,0.81983,10,0.594912,0.383884,2,2.5,0.966461
1071,9,23,29,52,0.608084,0.819603,10,0.579644,0.370038,1.69565,2.95652,0.92153
1072,9,19,20,39,0.614321,0.825159,10,0.605029,0.380569,2.42105,3.52632,1.02149
1073,9,26,20,46,0.616622,0.825381,10,0.536415,0.333289,2,3.88462,1.00307
1074,9,25,27,52,0.618616,0.827565,10,0.617113,0.381079,2.16,2.64,1.00339
1075,9,28,26,54,0.618933,0.827515,10,0.652293,0.400737,2.07143,2.89286,1.06078
1076,9,29,29,58,0.619971,0.818942,10,0.644771,0.389114,1.89655,2.48276,1.0441
1077,9,24,31,55,0.620582,0.814178,10,0.625053,0.380553,2.04167,2.66667,0.992499
1078,9,23,26,49,0.618406,0.81808,10,0.611572,0.369543,1.73913,3.08696,1.01415
1079,9,22,18,40,0.619804,0.830579,10,0.547002,0.337445,2,3.18182,0.945304
1080,9,22,22,44,0.615535,0.837821,10,0.578922,0.359981,2.22727,3.95455,0.969286
1081,9,22,27,49,0.609624,0.838141,10,0.685071,0.439063,1.54545,3.13636,1.05526
1082,9,15,19,34,0.612096,0.839873,10,0.502831,0.318284,2.2,4.06667,0.863886
1083,9,20,13,33,0.610088,0.822753,10,0.604217,0.384233,1.6,2.9,0.957953
1084,9,20,12,32,0.611847,0.816505,10,0.667405,0.419028,2.65,3.55,1.0522
1085,9,26,27,53,0.609707,0.812936,10,0.556951,0.358034,1.65385,2.96154,0.94249
1086,9,21,22,43,0.605593,0.81103,10,0.556547,0.361547,1.95238,3.09524,0.951674
1087,9,17,24,41,0.607594,0.807266,10,0.601728,0.38868,1.58824,2.88235,1.04936
1088,9,13,14,27,0.60741,0.808413,10,0.629642,0.406546,1.61538,3.07692,1.03654
1089,9,10,11,21,0.606348,0.803348,10,0.723159,0.470119,1.3,2.2,1.04934
1090,9,5,8,13,0.607262,0.793098,10,0.74362,0.480926,0.6,2.6,1.12697
1091,9,1,2,3,0.591828,0.838412,10,0.662196,0.474098,2,4,1.23341
1092,9,1,1,2,0.584112,0.864314,10,0.627737,0.40598,0,2,0.971105
